TILE_ID,NUMBER,ra,dec,CLASS_STAR,uJAVA,J0378,J0395,J0410,J0430,gSDSS,J0515,rSDSS,J0660,iSDSS,J0861,zSDSS,StellarLoMaR,isTrain,isSimbad,High_confidence,teff_lasp,logg_lasp,feh_lasp
90129,4722,108.5253958,39.66691757,0.999,16.1824379,15.9935513,15.5968037,14.7526283,14.4373665,13.7257242,13.5034761,12.885643,12.7667408,12.5819321,12.4700909,12.4225588,0.989257813,1,0,1,4747.69,2.888,-0.064
90129,4788,108.1101088,39.68021148,1,17.3882446,17.136034,16.9634266,16.2577248,16.1268787,15.5493317,15.3422604,14.8667116,14.7747993,14.6047726,14.5098953,14.4663,0.832519531,0,0,0,,,
90129,5165,108.2158756,39.69843204,0.978,17.5442085,17.1718597,17.089119,16.3726692,16.2978878,15.7302799,15.5410881,15.0857553,15.0002232,14.8258314,14.7536736,14.7097921,0.870117188,0,0,0,,,
90129,5262,106.9244966,39.68952328,0.996,15.7927227,15.6168375,15.265873,14.36691,14.0326567,13.3047724,13.0860748,12.4375286,12.3170319,12.1197891,12.0020685,11.9453602,0.986328125,0,0,1,4622.76,2.669,-0.114
90129,5414,107.6237944,39.71035132,1,17.9764137,17.8149624,17.4873505,16.6191158,16.3420334,15.6304054,15.4345083,14.8174152,14.7053566,14.5335445,14.4184914,14.3658304,0.924804688,0,0,0,,,
87891,16581,133.8891645,34.97669468,0.957,17.5159817,17.2874146,17.1503906,16.4286461,16.3003178,15.7494431,15.5791349,15.1298532,15.0518837,14.9117184,14.838913,14.8102131,0.839355469,0,0,0,,,
90129,6385,108.2899252,39.75652523,0.997,16.960289,16.524025,16.3416939,16.0518532,16.0087223,15.7336197,15.6955204,15.4980698,15.5044155,15.4427414,15.478199,15.4669352,0.604003906,0,0,0,,,
90129,6849,108.2604819,39.7770018,0.993,16.5464344,16.1355839,16.0389862,15.6388731,15.5695448,15.3360729,15.229579,15.0495605,15.0533361,14.9821815,14.9773169,14.9699497,0.674316406,0,0,0,,,
90129,7122,108.3028142,39.78936663,0.987,16.7252426,16.3621807,16.224474,15.8767643,15.8163128,15.5946426,15.5010748,15.3240471,15.314908,15.2265358,15.2609653,15.2154827,0.616210938,0,0,0,,,
90129,7221,108.0375106,39.78360697,0.994,16.4190903,16.1092625,15.8726549,14.9825878,14.7117596,13.9664278,13.7503605,13.06987,12.9421577,12.7125187,12.5705719,12.5140266,0.987304688,0,0,1,,,
90129,7289,107.9784688,39.79738994,0.906,18.0232754,17.8181915,17.4429703,16.8413811,16.6220093,15.9501514,15.7552481,15.1341686,15.011344,14.7911177,14.6587439,14.5872288,0.76953125,0,0,0,,,
90129,8002,107.7980285,39.82377596,1,16.2693367,15.9895897,15.7812462,14.9581308,14.7574816,14.1238375,13.9335737,13.3720169,13.2585058,13.0853405,12.9735756,12.9301414,0.945800781,0,0,0,,,
90129,8062,107.1911184,39.81920499,0.991,15.1831694,14.9775333,14.7275457,13.948267,13.7464218,13.1309452,12.9258881,12.4108887,12.3158216,12.1421871,12.0565128,12.011528,0.955566406,0,0,1,,,
90129,8180,107.1566783,39.83138378,0.984,16.5417538,16.3006744,16.0526295,15.3116426,15.1259203,14.496913,14.2710171,13.7672596,13.6668587,13.4950171,13.3968658,13.3491468,0.921386719,0,0,0,,,
90129,8247,107.9438925,39.83739634,0.936,16.7705727,16.4621639,16.3135757,15.6272421,15.513258,14.9654646,14.7693167,14.3288336,14.2360067,14.0936384,14.0037031,13.9546251,0.799804688,0,0,0,,,
90129,8397,106.9410803,39.84004363,0.984,17.1187782,16.91996,16.6220093,15.8075695,15.5456657,14.8611717,14.6486168,14.0549898,13.9440384,13.7539368,13.6369896,13.5978041,0.829101563,0,0,0,,,
90129,8674,108.286369,39.84931129,0.999,17.676012,17.2462234,16.9506245,15.8146715,15.3183308,14.1470499,13.893816,12.878747,12.6793652,12.3169479,12.0775566,11.9937429,0.974121094,0,0,1,,,
87891,19412,133.9814067,34.81544221,1,17.2396107,16.7740364,16.7912483,16.25877,16.1497345,15.7959146,15.644084,15.3057251,15.2424908,15.1167469,15.0555916,15.0360651,0.954589844,0,0,0,,,
90129,8780,107.7459224,39.85974782,0.981,17.3738785,17.2028809,16.889473,16.1731644,15.9922409,15.3760729,15.1794701,14.6710644,14.5601997,14.4007759,14.2997551,14.2552328,0.836425781,0,0,0,,,
90129,9283,106.924565,39.88260726,0.965,17.3261089,17.0840836,16.8692398,16.1616383,16.0130997,15.4223204,15.2264729,14.7446461,14.642005,14.482995,14.4030228,14.342577,0.674804688,0,0,0,,,
90129,9516,107.7527589,39.89342329,0.964,16.7351761,16.6018677,16.1879387,15.446455,15.2401609,14.6333036,14.4656982,13.9220924,13.8330345,13.7000694,13.6206827,13.57827,0.791015625,0,0,0,,,
90129,9533,108.1576156,39.89338728,0.997,16.7739601,16.5973854,16.1744766,15.4469404,15.2228041,14.5722637,14.4010506,13.8385592,13.740202,13.5990562,13.510294,13.4728575,0.822753906,0,0,0,,,
90129,9638,108.1106455,39.8918899,1,15.3360796,15.1281309,14.8930712,14.1382036,13.9728508,13.3693199,13.1827602,12.6618214,12.5674858,12.4014149,12.3009596,12.259531,0.927246094,0,0,0,,,
87891,20461,134.4052588,35.29171872,1,17.2485943,16.8459549,16.7930241,15.9527826,15.7568665,15.1211128,14.8977432,14.3664608,14.2549686,14.0459633,13.9295301,13.8962708,0.978515625,0,0,1,,,
90129,9824,107.2971651,39.89602932,0.986,15.7445593,15.5797749,15.0930128,14.2727442,13.9040489,13.1547432,12.9425564,12.3007202,12.183671,12.0028934,11.8828888,11.8310566,0.987792969,1,0,1,4680.15,2.606,0.05
90129,10087,108.358705,39.91767381,0.996,16.3188324,16.016119,15.876461,15.2012987,15.0825129,14.5354252,14.3346176,13.8984976,13.8028774,13.6548271,13.5699329,13.5338354,0.919433594,1,0,0,5060.87,2.478,-0.796
90129,10185,107.0425684,39.92532229,0.979,16.8731499,16.4593601,16.3308449,15.9876299,15.9181023,15.6880169,15.5702219,15.3956842,15.4023275,15.3166838,15.314373,15.3126926,0.620605469,0,0,0,,,
90129,10458,107.5467086,39.93205564,1,16.3336182,16.1391964,15.8036232,14.9173555,14.64674,13.9065914,13.6887741,13.0551491,12.9342146,12.7183628,12.5938902,12.5372505,0.987304688,0,0,1,,,
90129,10795,107.4041267,39.95154091,0.97,16.1770763,16.0232925,15.8222456,15.1461601,15.0528765,14.5314035,14.3783731,13.9497957,13.8680725,13.7483139,13.6860123,13.6556501,0.73828125,0,0,0,,,
90129,10931,107.6616675,39.95664151,1,16.0906487,15.8798857,15.6874561,15.0490904,14.9447355,14.4034271,14.2299147,13.8028774,13.7137232,13.577198,13.5007257,13.4692688,0.860351563,0,0,0,,,
90129,11237,107.7844915,39.96260545,1,14.9836111,14.7560129,14.513586,13.8275204,13.6369915,13.0840797,12.8852768,12.4269733,12.3420467,12.2021399,12.1239548,12.0808105,0.929199219,0,0,0,,,
90129,11811,107.1235974,39.99763609,0.919,17.991375,17.8893166,17.5241203,16.7967491,16.5422192,15.9019318,15.744029,15.1499424,15.0090046,14.7751427,14.6052227,14.5361042,0.72265625,0,0,0,,,
90129,12079,108.4286768,39.99875771,0.999,15.5560694,15.3294535,15.0246973,14.1696568,13.9849358,13.3203735,13.0952206,12.5421381,12.4333019,12.2572136,12.1462421,12.1037655,0.974121094,0,0,1,,,
90129,12255,108.4369814,40.01542224,0.994,17.7155304,17.5050182,17.2355385,16.4740028,16.2587891,15.6164341,15.4091797,14.8888636,14.7851801,14.6222467,14.5153637,14.4933319,0.919921875,0,0,0,,,
90129,12275,108.3040336,40.01389847,1,18.0282345,17.7701092,17.4482841,16.3309364,15.8300591,14.8379374,14.5813093,13.6801291,13.516449,13.2050991,13.0116606,12.9364634,0.98046875,0,0,1,,,
90129,12539,107.3592857,40.02218969,0.997,15.9022503,15.762661,15.2702808,14.4621105,14.0703583,13.3523149,13.1282959,12.5104122,12.394949,12.2221317,12.105937,12.059247,0.9765625,1,0,1,4706.58,2.599,0.003
90129,12871,108.2490641,40.0312879,0.976,14.4384623,14.214942,13.9498854,13.3869991,13.2651463,12.7762108,12.6231556,12.1671944,12.0709343,11.9442692,11.8545198,11.812027,0.896484375,0,0,0,,,
87891,24473,134.8848566,35.07727725,0.999,16.5226879,16.2975502,16.1173973,15.3661194,15.2055798,14.6154022,14.4168205,13.9222403,13.8376083,13.6734276,13.5760365,13.5540695,0.881347656,0,0,0,4824.01,2.486,-0.609
90129,13313,108.5867221,40.06146809,0.995,17.8577423,17.6094379,17.3205643,16.2861023,15.9422741,15.0836887,14.8266039,14.1046925,13.9559593,13.7051458,13.5521774,13.4899178,0.968261719,0,0,1,,,
90129,13349,108.4577894,40.06705488,0.999,16.4610443,16.1610641,16.0535316,15.6523438,15.6015205,15.3138332,15.1778555,14.9673939,14.931407,14.8582172,14.8323545,14.8222828,0.657226563,0,0,0,,,
90129,13531,107.1645797,40.06506839,0.993,16.3474712,16.1167259,15.7848015,14.7840271,14.3857718,13.5297356,13.3035345,12.5449295,12.411334,12.1710176,12.0181952,11.9562492,0.988769531,0,0,1,,,
90129,13551,107.3916918,40.07073997,0.999,15.6226063,15.3687859,15.1370373,14.4004984,14.2230282,13.6099157,13.3931513,12.910881,12.8108253,12.6470776,12.5547085,12.515152,0.983886719,0,0,1,,,
90129,13567,107.5375648,40.07631598,0.986,16.6504955,16.3884506,16.2584534,15.5241871,15.4213047,14.8706636,14.7011986,14.2282467,14.1411572,13.985218,13.9150572,13.8638268,0.891601563,0,0,0,,,
90129,13651,107.0569982,40.07457769,0.867,15.7614183,15.5313797,15.4243488,14.8692265,14.8342371,14.4267092,14.2791595,13.9817123,13.9355145,13.8443155,13.8334703,13.8085365,0.764160156,0,0,0,,,
90129,13826,108.207268,40.08551686,0.994,15.5821619,15.3311939,15.2378941,14.6500082,14.6082983,14.2118759,14.0704136,13.7728415,13.7224903,13.6211796,13.6022329,13.5777254,0.833984375,0,0,0,,,
87891,25182,134.5973693,35.03447301,0.9,17.0144939,16.9809761,16.9244957,16.909771,16.9056416,16.9960251,16.9055481,16.7407799,16.8653259,16.3903522,16.5633583,16.5146141,0.665527344,0,0,0,,,
90129,14127,108.2476875,40.10080663,0.986,17.6925335,17.4101772,17.2277241,16.4499454,16.3033485,15.7330704,15.519639,15.0438843,14.9540844,14.7995815,14.7056494,14.6581459,0.734863281,0,0,0,,,
90129,14235,108.4536579,40.0933602,0.999,14.7944756,14.5404482,14.3817463,13.7415848,13.6361837,13.1311712,12.9345436,12.536478,12.4577465,12.3244257,12.2583466,12.2187681,0.842285156,0,0,0,5216.28,3.157,-0.59
90129,14389,108.5598403,40.10671791,0.989,17.7682457,17.54879,17.1461029,16.2103462,15.8797979,15.1028271,14.8876095,14.2026052,14.060524,13.8716087,13.7406807,13.6830616,0.936523438,0,0,0,,,
90129,14410,107.5281064,40.1123899,0.998,16.7642422,16.5714836,16.2701778,15.5643749,15.3823442,14.7974405,14.6141729,14.1285334,14.0331039,13.8890886,13.8090973,13.7890062,0.775878906,0,0,0,,,
90129,14474,107.6730763,40.11492527,0.977,15.8898907,15.6192551,15.4759169,14.8877115,14.8046846,14.4133549,14.2715893,13.9690313,13.9216442,13.8417101,13.8304653,13.8080654,0.823730469,1,0,0,5016.84,2.928,-0.071
90129,14547,108.6310846,40.11634005,0.927,17.7401333,17.5381889,17.297411,16.4804802,16.321064,15.7117729,15.5202971,15.0031919,14.8975773,14.7410936,14.6570377,14.6089048,0.738769531,0,0,0,,,
90129,14633,108.2416304,40.12385036,0.97,17.5762024,17.3605652,17.1352348,16.4383545,16.2918892,15.7122364,15.5083189,15.0461674,14.9437103,14.7859335,14.7063656,14.6621199,0.620117188,0,0,0,,,
90129,14680,108.1377684,40.11749538,0.997,15.729661,15.5964861,15.0937653,14.3462849,14.0269566,13.396204,13.2138557,12.6510201,12.5502357,12.4142933,12.3373089,12.2969589,0.87109375,1,0,0,4912.8,3.614,0.132
90129,14962,108.6251923,40.13409788,0.998,17.35849,17.1514206,16.7788067,15.9507322,15.71766,15.0236559,14.8025112,14.2135906,14.092226,13.9142532,13.8026829,13.7461128,0.943847656,0,0,0,,,
90129,15161,108.182707,40.14295159,0.995,16.4946766,16.3136673,15.9279795,15.10289,14.8181295,14.1209526,13.8971195,13.3264103,13.2202816,13.0346622,12.9341812,12.8924761,0.981445313,0,0,1,,,
90129,15172,107.8427207,40.14542011,0.964,15.6999321,15.4220247,15.2965412,14.6923351,14.6163759,14.2070885,14.0620708,13.745821,13.6868992,13.5986376,13.5935192,13.5711241,0.788574219,0,0,0,,,
90129,15390,107.9069827,40.15787371,0.955,17.7023106,17.399065,17.1766205,16.2974529,16.0822296,15.3759813,15.1481028,14.5525656,14.4273443,14.2070646,14.0802107,14.0362215,0.909667969,0,0,0,,,
90129,15636,108.2464407,40.16136467,0.984,15.6903076,15.4677649,15.2325096,14.4820156,14.2917595,13.6843758,13.4724617,12.9828787,12.8828754,12.7194452,12.6270876,12.5836515,0.9609375,0,0,1,,,
90129,15783,107.1030776,40.17469274,0.833,16.770134,16.5015526,16.4059982,15.7586584,15.6719112,15.090518,14.8847961,14.4543695,14.3633528,14.1992702,14.1299582,14.0769444,0.732421875,0,0,0,,,
90129,16128,107.9627678,40.18885824,0.986,17.2391644,17.0397701,16.8030319,16.0704384,15.9573574,15.3936882,15.2023487,14.7553606,14.6576443,14.5168848,14.4409609,14.3942776,0.615722656,0,0,0,,,
90129,16190,107.7990059,40.19730049,0.997,17.7977676,17.3740158,17.4149399,16.7183266,16.6215935,16.0701389,15.8666897,15.4263477,15.3252583,15.1289768,15.0448904,14.9951239,0.8828125,0,0,0,,,
90129,16354,107.0162128,40.19833935,0.992,17.626442,17.3817749,17.0228271,16.0699425,15.7328911,14.9561119,14.7851143,14.0453243,13.9224625,13.7214813,13.6068077,13.5572634,0.881835938,0,0,0,,,
90129,16430,107.3174461,40.20451817,0.949,17.2100735,16.9573021,16.80867,16.0840759,15.914978,15.327898,15.1245165,14.6513891,14.5566063,14.3978672,14.3045425,14.2649918,0.693359375,0,0,0,,,
90129,16682,107.9448483,40.21532548,0.997,15.637167,15.4171286,15.3013668,14.7139616,14.6549273,14.2685385,14.1224298,13.8281803,13.7871094,13.698658,13.6940012,13.6685514,0.67578125,0,0,0,,,
90129,16928,107.3428704,40.22544857,0.979,17.3277912,17.1532192,16.8999443,16.1360855,15.9706182,15.3343458,15.1202917,14.6034966,14.5001926,14.3322535,14.2150459,14.1734676,0.8203125,0,0,0,,,
90129,17104,107.6929849,40.2333498,0.989,17.4247818,17.2315731,16.9301224,16.2108307,16.0623322,15.4418478,15.2704868,14.7537575,14.6521053,14.5009956,14.4197979,14.3788881,0.7265625,0,0,0,,,
90129,17404,107.4764269,40.23609734,0.999,15.1265087,14.9148417,14.6217136,13.8537388,13.6335068,12.9944677,12.7745991,12.2638702,12.1626511,11.9922905,11.8981619,11.8573112,0.967773438,1,0,1,4868,2.376,-0.335
90129,17587,108.0170541,40.25103547,0.994,16.1536407,16.029438,15.5616131,14.833313,14.5765476,13.934597,13.7443619,13.1898899,13.0869961,12.9350948,12.8465033,12.8075104,0.819335938,0,0,0,4883.57,3.49,0.226
90129,17668,107.4001306,40.25290866,0.983,16.1844387,16.0064983,15.6328087,14.7899475,14.4622898,13.7515163,13.5336781,12.9125032,12.7890396,12.6102552,12.4895897,12.4454069,0.98046875,0,0,1,,,
90129,17909,107.3252026,40.25885864,1,14.6619225,14.3781004,14.2320194,13.6038494,13.4724674,13.0130911,12.8276415,12.4370518,12.3622284,12.2248116,12.1650066,12.1301947,0.924804688,0,0,0,,,
90129,18085,107.5626122,40.27654476,0.979,17.5699406,17.2368851,17.1432686,16.4058399,16.2830296,15.7248278,15.5436897,15.0743971,14.9767056,14.8411026,14.7352133,14.7101574,0.854980469,0,0,0,,,
90129,18089,107.4389503,40.27282383,0.975,16.2679863,16.1130219,15.8393536,15.0883789,14.9370384,14.3458157,14.1713285,13.6673136,13.5690947,13.4157257,13.3392601,13.3033257,0.899902344,0,0,0,,,
90129,18525,107.0892079,40.28963218,0.991,16.7045479,16.506794,16.2830887,15.5378008,15.3938494,14.8182173,14.6367836,14.1442184,14.0540848,13.9016666,13.8102722,13.7683163,0.765625,0,0,0,,,
90129,18547,107.259384,40.28807023,0.998,16.1828575,16.0062943,15.5912828,14.6697779,14.3229809,13.5834846,13.3860722,12.6989307,12.5785265,12.3821888,12.2601566,12.211338,0.979980469,0,0,1,,,
90129,19107,107.5166045,40.314247,1,15.0864954,15.0291634,14.6609926,14.0799761,13.8424397,13.1622734,12.9396839,12.4725676,12.3927565,12.2703724,12.1910534,12.1629601,0.945800781,0,0,0,5028.09,2.219,-0.511
90129,19238,107.5352129,40.32664649,0.996,17.7280807,17.2592354,17.1691208,16.7459297,16.6411362,16.151783,15.9419985,15.5222816,15.432436,15.2345352,15.1376314,15.0902691,0.859375,0,0,0,,,
90129,19438,107.1648946,40.32679656,0.985,16.8613605,16.6311569,16.284359,15.2621098,14.9081135,14.1026154,13.8976593,13.1236601,12.9859228,12.7432938,12.5870819,12.5273037,0.987792969,0,0,1,,,
90129,19615,106.9447404,40.33970089,0.984,17.779232,17.7078323,17.3503609,16.5228539,16.3110313,15.6986332,15.5032454,14.9464264,14.8493671,14.6849651,14.5986443,14.5639277,0.777832031,0,0,0,,,
90129,19881,106.9335321,40.33536797,0.98,15.7840195,15.6211166,15.1594429,14.2457066,13.8492126,13.0815134,12.866148,12.1599016,12.0468254,11.8555841,11.7363701,11.6831169,0.985839844,1,0,1,4538.78,2.623,0.103
90129,19964,107.4701422,40.3468602,0.998,15.801713,15.6310024,15.1857548,14.3236866,13.9760838,13.240654,13.0227718,12.3903542,12.2730026,12.0917721,11.9733295,11.9316254,0.982421875,0,0,1,,,
90129,20609,107.3470562,40.38250387,0.978,16.933197,16.5266476,16.4322529,16.0132942,15.9756908,15.7120724,15.5982475,15.4162502,15.3919621,15.3278637,15.3288746,15.3362608,0.698730469,0,0,0,,,
90129,20703,107.3813915,40.37782187,0.992,15.4374199,15.2526197,14.9445486,14.1455374,13.9154358,13.2523298,13.028142,12.4843092,12.3770914,12.2066154,12.0959196,12.0522165,0.980957031,1,0,1,4743.24,2.315,-0.69
90129,20825,107.3671781,40.38405218,0.978,16.404705,16.2346268,15.8552437,14.91539,14.5469484,13.7454576,13.5197792,12.8019953,12.6743832,12.4499712,12.2975922,12.2444382,0.988769531,0,0,1,,,
89037,2183,142.1172063,36.82166598,0.894,17.3212662,17.0978603,16.9706116,16.1153488,15.9413958,15.4080544,15.2376499,14.7382307,14.6648178,14.4911041,14.4209433,14.396452,0.635253906,0,0,0,4869.39,3.03,-0.489
89037,2452,143.0161159,36.83523108,0.999,16.1445389,15.7618923,15.7785139,15.216857,15.1490116,14.7273769,14.5403967,14.1852818,14.1241693,13.9632034,13.9045715,13.8834171,0.9296875,0,0,0,,,
90129,21808,107.7594701,40.81065231,1,14.7332726,14.5649586,14.2516499,13.4605799,13.2373466,12.6013632,12.3777142,11.8852472,11.7545137,11.5887222,11.4798212,11.472105,0.953613281,1,0,1,4837.72,2.434,-0.257
90129,22038,107.6300335,40.7908937,1,16.1833515,16.0397873,15.7079477,14.9432983,14.7366924,14.1334114,13.9299879,13.4018717,13.3254414,13.1545181,13.0753021,13.0320683,0.784179688,0,0,0,,,
89037,3410,142.5295992,36.90837666,0.86,17.1602211,16.7512188,16.7608414,16.2855129,16.2289696,15.8921108,15.7303162,15.4070854,15.3599682,15.2080793,15.1546307,15.1522236,0.801269531,0,0,0,,,
90129,22286,107.9525883,40.4798029,1,17.5811424,17.356842,17.0705929,16.3035526,16.1054153,15.4358492,15.2287436,14.6720419,14.5637379,14.3722601,14.2679749,14.2217197,0.91796875,0,0,0,,,
90129,22517,107.1215711,40.7677893,0.992,16.3987808,16.2152996,15.946558,15.1384754,14.9433441,14.3319035,14.1206341,13.5957985,13.4922543,13.3245726,13.2235537,13.1812859,0.800292969,0,0,0,,,
90129,22776,107.4902302,40.75917104,0.986,16.1642303,15.9324331,15.7102022,15.1305971,15.0098581,14.5954266,14.4470272,14.0804062,14.027606,13.9435015,13.9114685,13.8805199,0.737792969,0,0,0,,,
90129,22921,107.8167379,40.75516655,0.988,16.9991016,16.64888,16.53298,16.1604004,16.1224556,15.8626719,15.7402086,15.5431156,15.5386038,15.4659891,15.4679565,15.4486427,0.648925781,0,0,0,,,
89037,4576,141.9659424,36.99020068,0.999,17.1733055,16.6996384,16.686718,15.8113003,15.5890245,14.9231768,14.6710358,14.0867434,13.9669266,13.7323294,13.6176786,13.5732336,0.975585938,0,0,1,,,
89037,4655,141.423732,36.99466911,0.936,17.1619377,16.8780174,16.8368683,16.0104828,15.8476315,15.298316,15.1019812,14.6500988,14.5807848,14.4032431,14.3335323,14.3214903,0.841796875,0,0,0,,,
90129,23176,108.5152762,40.74111064,0.952,16.7045021,16.4954453,16.274353,15.5753193,15.4148903,14.802227,14.579504,14.1090393,13.9995193,13.8413477,13.7434015,13.7026377,0.790527344,0,0,0,,,
90129,23481,107.0568705,40.72561808,0.976,17.3788452,17.0962925,16.9724579,16.2543144,16.095993,15.566267,15.3431988,14.9040432,14.8192282,14.6688538,14.5754004,14.5398788,0.758789063,0,0,0,,,
89037,5426,141.548034,37.05125382,0.997,16.9002151,16.6939011,16.5755386,15.7904377,15.6562777,15.125761,14.9656401,14.4885683,14.4241724,14.2643118,14.2042608,14.1691055,0.678710938,0,0,0,,,
90129,24019,107.574369,40.70175622,1,15.9368467,15.7441063,15.4178095,14.5405941,14.247447,13.4958687,13.2600555,12.6153355,12.4940357,12.2823095,12.1478243,12.093832,0.985839844,0,0,1,,,
90129,24027,107.5229615,40.7130014,0.989,15.4168396,15.2011452,14.9958916,14.1855335,14.008131,13.3777943,13.176487,12.6310959,12.5257435,12.3467121,12.2348938,12.1886139,0.961425781,0,0,1,4739.24,2.792,-0.433
90129,24351,107.2519986,40.68794326,0.909,16.7802391,16.6615181,16.2924175,15.5372505,15.3548727,14.7456703,14.5666275,14.0544138,13.9649544,13.8209934,13.7358513,13.7018471,0.625488281,0,0,0,,,
90129,25623,107.8678439,40.63342893,0.991,16.7032795,16.5461349,16.1196289,15.2769442,14.9800148,14.302639,14.0901346,13.4891167,13.371377,13.2099867,13.0973597,13.0536518,0.865722656,0,0,0,,,
90129,26104,108.3938288,40.61116836,0.997,16.1743221,15.9145336,15.6685753,14.9130669,14.7168179,14.0818129,13.8552713,13.3444672,13.2376595,13.0559988,12.9530277,12.9113827,0.974609375,0,0,1,,,
90129,26203,107.6250777,40.60730295,1,16.1448689,15.9866714,15.5875559,14.7518454,14.4964161,13.8041372,13.5843725,12.9878922,12.8833084,12.6994038,12.5834818,12.5531807,0.984863281,0,0,1,,,
90129,26402,108.3027751,40.59942104,1,18.0277138,17.872261,17.6690979,16.8648872,16.7197762,16.0691261,15.8541441,15.3657398,15.260643,15.0967445,14.9998674,14.9513817,0.751953125,0,0,0,,,
90129,26425,108.6300307,40.59636501,0.976,15.9295912,15.6986866,15.5468464,14.8380575,14.6965065,14.1579208,13.9452124,13.5085506,13.405714,13.2572279,13.1803484,13.1352615,0.916992188,0,0,0,,,
90129,27040,108.3779448,40.55068222,0.998,14.8875713,14.6204681,14.4606981,13.7152233,13.5357924,12.9676437,12.7592707,12.2957144,12.2036943,12.0391884,11.954977,11.9078293,0.94921875,0,0,0,,,
90129,27444,108.5634546,40.55665707,0.994,17.5575218,17.2614822,16.9416561,15.9315405,15.6059437,14.8262539,14.6233892,13.9024267,13.7678862,13.5420198,13.4046097,13.3375139,0.979492188,1,0,1,4349.41,2.598,-0.309
90129,27603,107.9194789,40.53936731,0.952,15.0914688,14.8504515,14.6432076,13.9511642,13.8136778,13.2505341,13.0420361,12.5846481,12.4968376,12.3294659,12.2401886,12.2003574,0.895507813,0,0,0,,,
89037,9700,142.1089783,37.33908427,0.999,17.0444641,16.8188763,16.6118393,15.858779,15.67834,15.0892515,14.8901615,14.4368496,14.3534966,14.1988945,14.1333046,14.1099463,0.92578125,0,0,0,,,
90129,27808,108.2705671,40.53666373,0.977,18.2387066,17.9297867,17.731041,17.0084724,16.8640308,16.2565804,16.0436859,15.5761681,15.4808292,15.3016996,15.2136765,15.1784582,0.749511719,0,0,0,,,
90129,28116,107.6810633,40.51418156,0.983,16.2407951,15.9389954,15.9145412,15.393115,15.3740454,14.9562626,14.7990036,14.4970388,14.4432106,14.3215818,14.2598896,14.2453003,0.740234375,0,0,0,,,
90129,28144,107.5627382,40.53127812,0.924,16.395256,16.2419777,15.8975582,15.071269,14.8334579,14.1781425,13.977643,13.4059887,13.2991467,13.1256781,13.0286713,12.9847546,0.838378906,0,0,0,,,
90129,28229,107.2150231,40.50854008,0.996,15.7512627,15.5309496,15.2590675,14.4498901,14.2141151,13.5126505,13.2797308,12.705204,12.5938482,12.3931961,12.2663403,12.2189312,0.987304688,0,0,1,4729.63,2.272,-0.47
90129,28272,107.6540538,40.50611604,1,17.1984406,16.9265518,16.7312088,15.9950686,15.8698807,15.2515373,15.0270481,14.5626783,14.4596386,14.3047533,14.2032089,14.1733084,0.842285156,0,0,0,,,
90129,28289,106.9651175,40.50074732,0.95,15.8380871,15.6818352,15.5769482,14.9545965,14.8891897,14.4569263,14.3109903,13.9648018,13.9134607,13.8169584,13.7819042,13.7564535,0.825683594,0,0,0,,,
90129,28445,106.9895743,40.5073131,0.985,15.5463982,15.2613888,15.1181221,14.3651447,14.2279196,13.6504316,13.4312572,12.9558315,12.8624964,12.7009649,12.6123371,12.5681219,0.970703125,1,0,1,4948.29,2.208,-0.651
90129,28632,107.7223156,40.4924201,0.999,15.7881041,15.638176,15.2025566,14.3938255,14.1020823,13.3872957,13.1586666,12.5654736,12.4509678,12.2743683,12.164628,12.1224594,0.980957031,0,0,1,,,
90129,28653,108.2299087,40.5096827,0.993,15.9388018,15.773612,15.4248343,14.6323929,14.3674412,13.7162991,13.506381,12.9469376,12.8353996,12.6603899,12.5569649,12.5133324,0.944335938,0,0,0,4760.22,2.758,-0.174
90129,28802,107.2035992,40.48349753,0.997,16.3327942,16.1767769,15.9318962,15.206871,15.0716534,14.4959974,14.316824,13.8395233,13.7496529,13.5887051,13.5138931,13.4811831,0.671875,0,0,0,,,
89037,11901,141.4214518,37.97604537,0.912,17.9391689,17.4573059,17.57938,16.765377,16.6041679,16.0859756,15.8781357,15.4002972,15.3120403,15.1348953,15.0435839,15.0284634,0.923828125,0,0,0,,,
90129,29695,108.2710902,40.4608921,0.995,16.7407513,16.5611115,16.2734909,15.546484,15.3702831,14.7726154,14.5933247,14.1015253,14.0033455,13.8617325,13.7845287,13.7365637,0.749023438,0,0,0,,,
90129,30458,108.2848104,40.85851927,0.99,17.9550343,17.7051315,17.213644,16.049448,15.4399261,14.3715706,14.1711016,13.1396179,12.9369488,12.6136227,12.3904676,12.3193111,0.967773438,0,0,1,4005.33,2.04,0.293
90129,30495,107.3700087,40.85935514,0.997,15.8542233,15.6742229,15.4797401,14.7212906,14.5917616,14.0456371,13.8497839,13.3963184,13.3194714,13.1763287,13.0979071,13.0632248,0.67578125,0,0,0,5066.22,3.301,-0.507
90129,30686,107.4981646,40.8523493,0.979,16.5552406,16.3561363,16.1026649,15.3975334,15.2414856,14.6771336,14.4786463,14.028307,13.9443531,13.7936573,13.7106752,13.6800365,0.697753906,1,0,0,5024.93,3.024,-0.623
90129,30717,107.412191,40.85495257,0.923,17.663044,17.5357342,17.1845837,16.3471107,16.1104851,15.4057064,15.1799431,14.6121521,14.5018539,14.3256168,14.2213449,14.1687508,0.848144531,0,0,0,,,
